id,reviews,sentiment,project_name,
2.49E+17,家里一直常用得品牌，目前没发现不合适得地方,中性,清洁护肤,
2.49E+17,村里面，快递员每次都送到屋头来，服务超好。,正面,清洁护肤,
2.49E+17,还没有开始用，相信不错。,正面,清洁护肤,
2.49E+17,完美，产品很惊艳，性价比合适，希望用的长久！宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买,正面,清洁护肤,
2.49E+17,没有味道，很放心,正面,清洁护肤,
2.49E+17,怎么买的第二次跟第一次的纸张有区别 ,负面,清洁护肤,
2.49E+17,第二次买了味道好闻,正面,清洁护肤,
2.49E+17,啊,中性,清洁护肤,
2.49E+17,特别好,正面,清洁护肤,
2.49E+17,从怀孕就开始用，现在哺乳期依然再用??,中性,清洁护肤,
2.49E+17,用起来很细腻，太喜欢了，值得推荐。,正面,清洁护肤,
2.49E+17,回购回购～之前买了一套用的很好，成分很温和没有香精，油皮也能用。补水效果挺好的，刚好闺蜜也怀孕了?买一套送她???,正面,清洁护肤,
2.49E+17,v,中性,清洁护肤,
2.49E+17,孕期用的，味道好闻,正面,清洁护肤,
2.49E+17,怀孕的时候同事推荐给我了帕玛氏，这个牌子的防妊娠纹按摩油乳霜和胸部按摩坚挺霜都效果十分好，还有宝宝的防臀霜，这些效果都是我亲子领会过的，所以就接着继续买这个用,正面,清洁护肤,
2.49E+17,好用，娃特别喜欢这个味道。,正面,清洁护肤,
2.49E+17,很湿润一直在用值得信赖的商家！,正面,清洁护肤,
2.49E+17,特别保湿的一款化妆品已用了三年,中性,清洁护肤,
2.49E+17,一胎用过，挺好，二胎继续,正面,清洁护肤,
2.49E+17,起泡效果：泡泡丰富使用效果：用后头发柔顺有光泽。,正面,清洁护肤,
2.49E+17,真的是看了视频，马上种草，爱上贝德美，味道很高级，而且只需要一点，就能把孩子的皮肤全涂满，而且水水的，非常好推开，有爱的抚触，离不开高品质的贝德美润肤乳！,正面,清洁护肤,
2.49E+17,使用后，效果不错,正面,清洁护肤,
2.49E+17,这款擦的时候有点油，擦完很快就干了，滋润效果不好,负面,清洁护肤,
2.49E+17,好好,中性,清洁护肤,
2.49E+17,京东买这些日用品真方便，价格也实惠。,正面,清洁护肤,
2.49E+17,可以的呢,中性,清洁护肤,
2.49E+17,非常的好，购买了很多次了，推荐购买,正面,清洁护肤,
2.49E+17,没什么太大的味道，用着舒服滋润,正面,清洁护肤,
2.49E+17,不错，用了显白，直涂个口红就出门了。,正面,清洁护肤,
2.49E+17,买过几次这家的身体乳，还送了润手霜 ,正面,清洁护肤,
2.49E+17,特别香，味道挺浓的，还没用，估计不错,正面,清洁护肤,
2.49E+17,产品香味：淡淡的香味，适合孕妈和宝妈用，价格不贵使用感受：挺好用的产品包装：样子好看，但是还是希望改进一下盖子，对于懒癌晚期患者真的不想每次洗脸都拧开盖子才能挤出来洗面奶&hellip;,正面,清洁护肤,
2.49E+17,一直用这款洗发水，护肤品，感觉挺好用,正面,清洁护肤,
2.49E+17,很不错,正面,清洁护肤,
2.49E+17,不错不错，物流迅速，好评！,正面,清洁护肤,
2.49E+17,没有特别浓的味道，泡沫也很绵密，好清洗，孕期反应大的推荐用这个,正面,清洁护肤,
2.49E+17,非常好用，也是朋友推荐的,正面,清洁护肤,
2.49E+17,还不错，挺滋润的，抹上凉凉的，比较舒服,正面,清洁护肤,
2.49E+17,秋冬天太干了，干燥的天气更容易长纹，买来抹抹预防一下，也算图个心里安慰～,中性,清洁护肤,
2.49E+17,很好，保湿补水，便捷携带 ,正面,清洁护肤,
2.49E+17,孕期用了很多品牌，最后定了Belli，滋润不油腻，适合我的干敏肤质，看起来小小的一个还挺耐用?,正面,清洁护肤,
2.49E+17,京东物流太方便，春节期间也能够尽早，街道太让客户放心，这一点将让我成为京东忠实粉丝，不离不弃,正面,清洁护肤,
2.49E+17,收到(?&gt;?&lt;?)，产品没有任何异味，本人很喜欢，包装也很好，大爱,正面,清洁护肤,
2.49E+17,可以的，不错，符合要求,正面,清洁护肤,
2.49E+17,一般般,中性,清洁护肤,
2.49E+17,还行不错挺好的,正面,清洁护肤,
2.49E+17,气味有点难闻，用起不舒服，感觉不是那么好用,负面,清洁护肤,
2.49E+17,还未是用感觉应该不错,正面,清洁护肤,
2.49E+17,一直都是用这个洗面奶,中性,清洁护肤,
2.49E+17,希望有用,中性,清洁护肤,
2.49E+17,一到货迫不及待的拆开，包装靓丽，可以，朋友介绍的，孕妇专用的，用了一下，无刺激性味道。,正面,清洁护肤,
2.49E+17,孕妇专用，很舒服，效果很好，老婆很喜欢！,正面,清洁护肤,
2.49E+17,味道很好，味道很好，香味儿很很不错啊使用效果很舒服，使用效果很舒服旗袍效果一般，然后孩子很喜欢，孩子很喜欢。挺好的。。。。,正面,清洁护肤,
2.49E+17,洗发水的外包装很严实成分表标识很清晰所有成分一目了然生产日期与保质期标识明确可以放心使用,正面,清洁护肤,
2.49E+17,宝宝一直用这款洗发露，以前在实体店里买，现在发现京东比实体店便宜多了，而且发货速度很快，第二天就收到了，很方便，强烈推荐!,正面,清洁护肤,
2.49E+17,挺好的，孩子很喜欢,正面,清洁护肤,
2.49E+17,好的地方是，味道清新，不油腻，快递次日达。不好的地方是，刚涂完好像不是很湿润，可能是我手太干了，另外一支的量才50g很少，还有盖不能拔开只能扭下来。,负面,清洁护肤,
2.49E+17,刚刚收到，用了一个晚上，没有味道！很适合孕妇。查了查成分都挺好的，推荐啦,正面,清洁护肤,
2.49E+17,第二次购买了，前面买的一套，差不多已经见底了，赶紧安排上。孕期一直用，现在生完宝宝了，毫不犹豫要继续用，成分很安全，对于我这种敏感肌很友好，从来没有过敏。?我是早晚都要用的，现在已经很习惯了。补水效果一直都很给力。推荐给所有的宝妈，超赞的。???,正面,清洁护肤,
2.49E+17,不好用用完毛孔粗大,负面,清洁护肤,
2.49E+17,东西不错！大品牌！信任京东，一直在这里买！,正面,清洁护肤,
2.49E+17,一直用这个牌子的护肤品，也是一直从京东购买，是正品,正面,清洁护肤,
2.49E+17,两个孩子从出生就一直用妙思乐这款洗发水，好用洗完头发清爽不油腻，不会有头皮，柔滑易梳理，淡淡的清香味，很好闻，值得信赖。,正面,清洁护肤,
2.49E+17,还可以，用了两瓶了。,正面,清洁护肤,
2.49E+17,京东品质，值得信赖，持续关注，多做活动！,正面,清洁护肤,
2.49E+17,清爽不油腻，孕产期用挺好！,正面,清洁护肤,
2.49E+17,用着还可以，里面精华挺多的，太过明显的变化倒是没看出来，毕竟天天熬夜,负面,清洁护肤,
2.49E+17,香味有点重了吧。。。,负面,清洁护肤,
2.49E+17,还行盖子不怎么紧抓盖子会直接把盖子拿掉而且好像不够润没有爽肤水润,负面,清洁护肤,
2.49E+17,孩子接受这个味道，很清香,正面,清洁护肤,
2.49E+17,容量有增加，包装也比之前好看，但盖子变成拧开的，还是喜欢原来的款式比较方便,正面,清洁护肤,
2.49E+17,很好，之前孕期也买了，这次给妹妹买的,正面,清洁护肤,
2.49E+17,很香很好闻女儿用了可以香个2-3天泡沫丰富,正面,清洁护肤,
2.49E+17,把老婆买的，她好我也好,中性,清洁护肤,
2.49E+17,一直用到现在，??,中性,清洁护肤,
2.49E+17,乳液无限回购，眼霜第一次购买，待使用,正面,清洁护肤,
2.49E+17,挺好的，非常水润，就是不怎么显白，就跟涂了水乳一样,负面,清洁护肤,
2.49E+17,老婆说这个一点都不好用，然后味道孕妇闻了也想吐，洗干净的效果也不好，可能的确没有刺激性，但最重要的是孕妇闻了受不了这个就不好。,负面,清洁护肤,
2.49E+17,囤货中，第二次购买了。。。。。。。,中性,清洁护肤,
2.49E+17,太干了，根本不保湿，而且有香精味道,负面,清洁护肤,
2.49E+17,挺好的，用着不错，期待之后效果,正面,清洁护肤,
2.49E+17,用完头发特干但头皮起油，这么贵玩弄孕妇玩弄消费者呢？且商家态度极其恶劣，一副老子就是爷的架势，作为京东常年plus会员，从未见过素质如此低劣之商家！,负面,清洁护肤,
2.49E+17,还不错值得购买！,正面,清洁护肤,
2.49E+17,好用，小朋友很喜歡，可以再買,正面,清洁护肤,
2.49E+17,用过来评价的，好用，洗过挺舒服的,正面,清洁护肤,
2.49E+17,一次就没有一丝丝巾墨镜??&hellip;&hellip;这里可以看到这个话题我真的很喜欢这个节目很火爆来开启了很激动呢&hellip;&hellip;在家吃火锅真的好吃又便宜&hellip;&hellip;一个人一开始真的好讨厌别人骗了钱给他打电话了！一起走不走心视频的,中性,清洁护肤,
2.49E+17,二次回购的，感觉我的软塌发质用起来很好，蓬蓬松了,正面,清洁护肤,
2.49E+17,不好用,负面,清洁护肤,
2.49E+17,混油皮适合用这个哟,正面,清洁护肤,
2.49E+17,买了两套保湿效果好没香味不错,正面,清洁护肤,
2.49E+17,不错吧，感觉用了挺好的，味道也淡淡淡，不刺激，挺好用的，还可以，喜欢,正面,清洁护肤,
2.49E+17,感觉不太起泡，洗净也不太爽利，难道加了保湿？,负面,清洁护肤,
2.49E+17,^_^^_^^_^^_^^_^^_^^_^^_^^_^^_^^_^^_^????,中性,清洁护肤,
2.49E+17,宝贝不错很好用也很温和,正面,清洁护肤,
2.49E+17,怎么是这个包装，与主页不一样，客服说是新包装，我却找遍全网也没看到有这包装的洗发露，我极度疑惑了,中性,清洁护肤,
2.49E+17,牛油果的身体乳，味道不刺激，提好用的,正面,清洁护肤,
2.49E+17,产品香味：润肤油有一种淡淡的柠檬香气，个人觉得味道还可以，能够接受。产品包装：倒出相对方便，就是感觉口有点小，自己用得量多，出口再大一些会更好。使用感受：囤了很多瓶，作为大腿部分的平价替代品还是可以的，肚子、屁股和腰上这些容易长纹的地方建议还是用贵的好一点。,负面,清洁护肤,
2.49E+17,不油腻,正面,清洁护肤,
2.49E+17,非常好。快递很负责。。。。,正面,清洁护肤,
2.49E+17,冬天用很好，不粘比较清爽！,正面,清洁护肤,
2.49E+17,二次购买了，好用好用,正面,清洁护肤,
2.49E+17,有点味道,负面,清洁护肤,
2.49E+17,护手霜味道有点太香了,负面,清洁护肤,
2.49E+17,品质很好，使用方便，满意,正面,清洁护肤,
2.49E+17,第一次买这款精油，还挺好用的。保湿效果不错。,正面,清洁护肤,
2.49E+17,面部刮痧用的，非常滋润，已囤货后续做油敷,正面,清洁护肤,
2.49E+17,比较稠，并且不怎么滋润,负面,清洁护肤,
2.49E+17,物流很快，包装完好，大品牌值得信赖。,正面,清洁护肤,
2.49E+17,不错，味道挺好闻的呢,正面,清洁护肤,
2.49E+17,日常家用都在京东上采购下单购买,中性,清洁护肤,
2.49E+17,用了好几年了，一直用这个，之前第一次用的时候就爱上这个味道了,正面,清洁护肤,
2.49E+17,孕期买的，涂了之后身体不干了。,正面,清洁护肤,
2.49E+17,朋友推荐，使用一段时间，确实不错，皮肤光滑多了！赞?！,正面,清洁护肤,
2.49E+17,收到当天晚上洗完澡就开始使用了，肚子上先擦一层多效精油，外加一层妊娠纹乳液，胸部就擦这款按摩霜，揉搓至吸收，一晚上摸起来胸部和肚子都是嫩嫩滑滑的，我这是第二胎了，第一胎一点妊娠纹也没长，希望二胎也不要再长了。,正面,清洁护肤,
2.49E+17,面膜使用效果不错，清洁毛孔能力很强，满意 ,正面,清洁护肤,
2.49E+17,大瓶，划算，保湿效果还好,正面,清洁护肤,
2.49E+17,使用感受：挺好的,正面,清洁护肤,
2.49E+17,孕早期，买了洗发水、爽肤水和精华液，送了爽肤水、洗发水和护发素的小样，还有贴心的干薰衣草花，还有提示先试用小样的贴士，都很喜欢。几种产品全都试用了，味道是特别特别淡淡的香，用后很舒服，没过敏，感觉很安全。回头有促销的时候再来买一点囤货。,正面,清洁护肤,
2.49E+17,产品包装：没有封闭封装产品香味：淡淡的使用感受：不油腻，很好吸收,正面,清洁护肤,
2.49E+17,产品香味：很淡很淡的一股橄榄油香味，几乎没什么味道产品包装：简单使用感受：还不错挺好用的,正面,清洁护肤,
2.49E+17,还没用，用过之后再来,中性,清洁护肤,
2.49E+17,很不错的选择了。好用。,正面,清洁护肤,
2.49E+17,不错，值得购买，很推荐,正面,清洁护肤,
2.49E+17,挺好用,正面,清洁护肤,
2.49E+17,说是各种无添加，但是用了过敏哦，早上用完了，上班脸痒痒。红一片。洗了就不痒了,负面,清洁护肤,
2.49E+17,试试看,中性,清洁护肤,
2.49E+17,收已收到，还没开始用，第一次用！,中性,清洁护肤,
2.49E+17,用着还不错闻起来很香。,正面,清洁护肤,
2.49E+17,洗面奶泡沫挺多的，没什么味道,正面,清洁护肤,
2.49E+17,不错，挺好用的。推荐给大家。。,正面,清洁护肤,
2.49E+17,无香，好清洗。,正面,清洁护肤,
2.49E+17,使用了感觉还不错，还有淡淡的香味。,正面,清洁护肤,
2.49E+17,去污能力：去污方面很好漂洗难易：冲洗以后会有些许的味道残留,正面,清洁护肤,
2.49E+17,还没使用，据说不错，期待,正面,清洁护肤,
2.49E+17,还不错吧，还没用呢,正面,清洁护肤,
2.49E+17,已经用了一瓶了.又买了两瓶.孕晚期怕长纹.一直坚持涂抹.这款比较润.本**肤干这款刚好适合.继续坚持使用.,正面,清洁护肤,
2.49E+17,不错不错不错,中性,清洁护肤,
2.49E+17,好的,中性,清洁护肤,
2.49E+17,长期关注Belli的产品系列，从沐浴露到各种护肤品，作为准妈，就需要这种更多更高安全标准的护肤产品。这次新入的精华，涂上后质地轻盈，一点儿也不油腻，补水效果很赞。,正面,清洁护肤,
2.49E+17,非常完美，我买了给媳妇的，我用了一次，脸直接白了一个度，还不干，点赞,正面,清洁护肤,
2.49E+17,?宝贝收到了，颜色很好看，质感也很好，样子简单！?是我想要的！！下次还会再来！?宝贝收到了，颜色很好看，质感也很好，样子简单！?是我想要的！！下次还会再来！质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠,正面,清洁护肤,
2.49E+17,好评吧,正面,清洁护肤,
2.49E+17,现在使用还不错，价格合适,正面,清洁护肤,
2.49E+17,孕期种草的洗发水，发现对脱发星人也很友好，趁着过年前又入手了两瓶，好用是好用就是有点贵，一个月一瓶，用起来还是蛮快的，希望能便宜点,负面,清洁护肤,
2.49E+17,没用过这个牌子，买来试试希望好用,中性,清洁护肤,
2.49E+17,收到宝贝，快递快希望效果好,中性,清洁护肤,
2.49E+17,香味好好闻。????????,正面,清洁护肤,
2.49E+17,使用感受：这种按压的方式真的不适合洗面奶，根本压不出来，本来质地就稀薄，做成膏体挤压比较好吧！所以用起来很不爽，按不出来，用的很费劲！,负面,清洁护肤,
2.49E+17,包装很好，产品颜值很高，已经是第二次购买了。保湿效果很好，没什么味道，用起来非常的舒适。我是比较敏感的肤质，用了贝德美皮肤变得越来越好了，爱了爱了。强烈推荐。??,正面,清洁护肤,
2.49E+17,泡沫多，没香味，回购了两次，用完不紧绷，非常好，还会回购！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,正面,清洁护肤,
2.49E+17,还可以，就是味道有点怪,负面,清洁护肤,
2.49E+17,宝贝收到了，很高档，非常不错，很适合孕妈使用，好评！ ,正面,清洁护肤,
2.49E+17,感觉不是正品,负面,清洁护肤,
2.49E+17,收到了，还没开始用，系统推荐购买的，希望很好用。,正面,清洁护肤,
2.49E+17,感觉一般般，用了跟没有用差不多，钱有点白瞎了。,负面,清洁护肤,
2.49E+17,一直都用这个，挺好用的。,正面,清洁护肤,
2.49E+17,很不错，味道清爽，适合孕妇用,正面,清洁护肤,
2.49E+17,买回来就迫不及待的使用了，淡淡的花香，使用时轻轻的按摩一下就吸收了，有保湿的作用，用后皮肤光滑没有油腻感，物美价廉，值得购买。,正面,清洁护肤,
2.49E+17,很不错的商品，下次继续购买吧&hellip;&hellip;,正面,清洁护肤,
2.49E+17,产品包装：包装完好，粉瓶很赞产品香味：很喜欢，味道淡淡的使用感受：泡沫细腻丰富，洗完不紧绷，清洁效果好,正面,清洁护肤,
2.49E+17,物流快，方便快捷，很实惠,正面,清洁护肤,
2.49E+17,味道淡淡的，感觉不错,正面,清洁护肤,
2.49E+17,多次回购，推荐给好朋友～,正面,清洁护肤,
2.49E+17,这个洗发水好差啊！奔着孕妇能用就买了试一试。洗完头发摸起来不顺滑，干了之后头发拔干还容易油。垃圾。,负面,清洁护肤,
2.49E+17,还没用，试过了再来评价，就是价格不菲,负面,清洁护肤,
2.49E+17,还没使用性价比还行不贵,正面,清洁护肤,
2.49E+17,妙思乐的沐浴露多个平台有推荐，洗发水是第一次入手，牛油果?的，刚开始闻着味道怪怪，用久了也觉得还不错，天然的味道都比较好接受。孩子头发洗了也很柔顺，大品牌，安全可信赖，给孩子用放心。瓶口设计要倒不是很方便，按压的可能会好点,负面,清洁护肤,
2.49E+17,挺好用的,正面,清洁护肤,
2.49E+17,很快就到了，全新正品?，包装很仔细，没有问题包装好，物流快，价格实惠，比超市便宜多了,正面,清洁护肤,
2.49E+17,天然无刺激，特殊时期就得选用安全一些的产品，宝贝用的很舒服，很温和，推荐购买。,正面,清洁护肤,
2.49E+17,还可以，挺补水的，涂上很清爽，可以回购了，用着不错。还可以，挺补水的，涂上很清爽，可以回购了，用着不错。,正面,清洁护肤,
2.49E+17,~上推荐来的，都说孕期用这个好，洗完脸真的不会干燥哦，还不错，囤了两瓶,正面,清洁护肤,
2.49E+17,仅仅是个人感受：太难用了，超级超级难用！！！,负面,清洁护肤,
2.49E+17,泡沫冲洗了会在澡盆里，不容易散掉，洗完了改得用花洒再冲洗一遍宝宝身体。 ,负面,清洁护肤,
2.49E+17,好用好用好用，淡淡的奶香味。很滋润而且又不会油腻。炒鸡喜欢！,正面,清洁护肤,
2.49E+17,不错，很好用，包装也很好,正面,清洁护肤,
2.49E+17,没用,中性,清洁护肤,
2.49E+17,货收到了，橄榄油挺好用的。肤感很舒适，而且不油腻，亲润的护肤品还是很不错的，一直在用。听说这个能保养皮肤不舔褶皱，所以买了两瓶试试，的确不错，价格上优惠幅度不算很大，可能是没有等到活动期的缘故。希望下次购买时优惠多点,负面,清洁护肤,
2.49E+17,评价很高的洗面奶，做活动入手了两瓶，泡沫丰富，洗后不会很干。,正面,清洁护肤,
2.49E+17,一直用这一款，不刺激，洗一次头出来也挺好。,正面,清洁护肤,
2.49E+17,很好用，去了角质轻松多了整个人,正面,清洁护肤,
2.49E+17,不好推开，很难抹匀，而且保湿效果一般,负面,清洁护肤,
2.49E+17,习惯性好评好评好评。,中性,清洁护肤,
2.49E+17,才开始用，还看不出来有什么效果,负面,清洁护肤,
2.49E+17,很好推开 ,正面,清洁护肤,
2.49E+17,第一次用宝宝用了脸很红不敢用了,负面,清洁护肤,
2.49E+17,买的时候没看清楚，其实只是身体乳，不能擦脸,中性,清洁护肤,
2.49E+17,液体很稀，没有什么大的味道，还可以,负面,清洁护肤,
2.49E+17,目前为止孕28周了，一直坚持使用妊娠纹没有,中性,清洁护肤,
2.49E+17,差评,中性,清洁护肤,
2.49E+17,还行不过感觉洗完有头屑,负面,清洁护肤,
2.49E+17,给宝贝买的，还没用，价格优惠,正面,清洁护肤,
2.49E+17,很适合孕妇和哺乳期用，安全还滋润，会回购！,正面,清洁护肤,
2.49E+17,老婆怀孕了，买点孕妇专用的，看着这个品牌口碑不错，物美价廉，挺实惠的，用用看，不敢乱用平时的那些化妆品了，安全第一。京东送货挺效率的，一直喜欢自营产品。放心。,正面,清洁护肤,
2.49E+17,这个没有想象中好用，还行吧，中规中矩的一个洗面奶,负面,清洁护肤,
2.49E+17,一直用的都是豆乳的，这次试用一下这款，有效果再来追评,中性,清洁护肤,
2.49E+17,生头胎用的就是这款，效果不错，二胎又复购了。,正面,清洁护肤,
2.49E+17,运输中裂了啊,负面,清洁护肤,
2.49E+17,我怀孕时候发现的没想到那么好用简直是干皮亲妈现在生完宝宝还一直用。买了好几瓶无限回购,正面,清洁护肤,
2.49E+17,活动时候买的非常合适孩子一直都是用这个牌子,正面,清洁护肤,
2.49E+17,为什么这次买的洁面乳和之前用刚用完的味道不一样呢！今晚刚拆开来用，之前用的有淡淡的香味！这个确什么味也没有，而且质地不一样！,负面,清洁护肤,
2.49E+17,信赖京东自营商品,中性,清洁护肤,
2.49E+17,整体上效果还不错，再用用看,正面,清洁护肤,
2.49E+17,还没用到，希望物有所值吧,中性,清洁护肤,
2.49E+17,上图,中性,清洁护肤,
2.49E+17,他家产品包装都好简单，希望有效果吧。,中性,清洁护肤,
2.49E+17,已经回购了，一直都用这个牌子的,正面,清洁护肤,
2.49E+17,点赞，送货速度快，很好，很及时，用了一次感觉不错,正面,清洁护肤,
2.49E+17,有点辣眼睛,负面,清洁护肤,
2.49E+17,从怀孕到现在一直用的这个牌子，我第一次买这种感觉还挺好用的，这次一下入手三支共有好几个月了。用完会继续回购。好用的。,正面,清洁护肤,
2.49E+17,页面是次日达从济宁发潍坊到青岛用了两天东西好不容易拿到了还没用,中性,清洁护肤,
2.49E+17,还不错，目前使用还可以&hellip;&hellip;,正面,清洁护肤,
2.49E+17,。。。。,中性,清洁护肤,
2.49E+17,泡抹很多味道可以适合夏天用,正面,清洁护肤,
2.49E+17,这个洗发水泡沫很好清洗。,正面,清洁护肤,
2.49E+17,挺滋润的可可味,正面,清洁护肤,
2.49E+17,回购无数次的洗发露，因为宝宝是敏感肌肤，一直用这个牌子的洗护和护肤品，效果非常好，没有刺激，大人也可以一起用，已经推荐给身边的朋友了。,正面,清洁护肤,
2.49E+17,还没用，不知道呢！,中性,清洁护肤,
2.49E+17,不错！！大品牌值得信赖大品牌值得信赖！！,正面,清洁护肤,
2.49E+17,还没用，看着评价买的，不知道好不好用？,中性,清洁护肤,
2.49E+17,很好用的橄榄油，性价比特别高，无刺激成分，推荐使用！,正面,清洁护肤,
2.49E+17,目前没啥感觉，不过敏，,正面,清洁护肤,
2.49E+17,从怀孕到现在一直在用，效果还不错,正面,清洁护肤,
2.49E+17,多次购买了还是一如既往的好不用多评价了,中性,清洁护肤,
2.49E+17,看了好久，才决定买的，包装不错，很喜欢,正面,清洁护肤,
2.49E+17,不是很好用,负面,清洁护肤,
2.49E+17,没味道，适合我。,正面,清洁护肤,
2.49E+17,给媳妇买的，孕期用没有副作用,正面,清洁护肤,
2.49E+17,不好用垃圾,负面,清洁护肤,
2.49E+17,希望擦了效果好要做二胎妈妈了希望能保养得好一些,中性,清洁护肤,
2.49E+17,洗面奶第二支，~不错,正面,清洁护肤,
2.49E+17,还行，用了在追加评价。嘻嘻。。。不错。,正面,清洁护肤,
2.49E+17,还可以哦，就是用久了盖子那不干净，可以改善一下,负面,清洁护肤,
2.49E+17,不错，一直用。,正面,清洁护肤,
2.49E+17,擦腿上有种清凉的感觉，可以缓解不适,正面,清洁护肤,
2.49E+17,包装很好，发货很快，适合干性，孕妈。淡淡的味道，很滋润,正面,清洁护肤,
2.49E+17,香味清新，适合各体质使用。,正面,清洁护肤,
2.49E+17,不知道为什么没有塑封口，效果一般般，没什么香味，但是洗完脸后感觉对眼睛有点刺激,负面,清洁护肤,
2.49E+17,第一次买这个洗发水，味道好闻，可以,正面,清洁护肤,
2.49E+17,老顾客了，备孕怀孕一直在用，以后打算长期用，很好的产品，正品保证，清洁保湿补水不错，以后还会继续无线回购的,正面,清洁护肤,
2.49E+17,孩子用了几瓶了，一直都用这个，感觉挺好的，没啥特殊的味道，洗的泡沫也挺丰富的,正面,清洁护肤,
2.49E+17,因为怀孕了，一些护肤品不敢随便用，挑选了很久，买了这款&ldquo;璧丽（Belli）孕妇乳液孕妇专用护肤品化妆品怀孕哺乳期面部保湿乳补水保湿敏感肌专用50g&rdquo;，目前擦上感觉还挺湿润的。,正面,清洁护肤,
2.49E+17,产品包装：包装完整很严实！产品香味：没什么特别的香味，基本是没味道的（个人感觉）使用感受：怀孕买来用的，都快用完了，油头洗完感觉挺清爽的，很蓬松！适合体质：本人是油皮，大油皮，感觉不错！,正面,清洁护肤,
2.49E+17,不知道怎么样，默认好评先，不好再来追加,中性,清洁护肤,
2.49E+17,货已收到，还没使用，下次再追评,中性,清洁护肤,
2.49E+17,很不错喜欢它的味道,正面,清洁护肤,
2.49E+17,还可以，一直在用。。。。。。,正面,清洁护肤,
2.49E+17,适合孕产妇使用，味道不浓。,正面,清洁护肤,
2.49E+17,暂时没使用习惯先给好评,中性,清洁护肤,
2.49E+17,没什么泡沫，我家大孩了，不是很适用，平时运动流汗多，不好洗,负面,清洁护肤,
2.49E+17,宝宝用了脸一直红还裂滋润程度：不怎么保湿配料成分：还药成分味道怪怪的,负面,清洁护肤,
2.49E+17,外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！物超所值，话不多说，这四个字已经说明了一切不错，喜欢，性价比高，以后会经常光顾,正面,清洁护肤,
2.49E+17,乳液比较粘稠难抹开，不过抹匀后倒是也清爽不沾腻，整套护肤从备孕用到哺乳期，总体无功无过，水和眼霜感觉挺不错，洗面奶不咋起泡，防晒防水效果不太好。,负面,清洁护肤,
2.49E+17,产品包装：包装精致美观产品香味：清淡使用感受：质地轻薄，第二次回购了，混油皮夏天用着感觉不错其他特色：图二全是赠送的，赠品好有诚意，口红是正装，面膜也是正装,正面,清洁护肤,
2.49E+17,还不错，值得购买,正面,清洁护肤,
2.49E+17,没有感觉到明显的效果奥,负面,清洁护肤,
2.49E+17,买来给宝宝按摩用的，味道好闻，成分看了也很放心,正面,清洁护肤,
2.49E+17,用起来很润,正面,清洁护肤,
2.49E+17,还没有,中性,清洁护肤,
2.49E+17,大瓶,中性,清洁护肤,
2.49E+17,送了很多赠品，,正面,清洁护肤,
2.49E+17,这个用了两次，感觉还是可以,正面,清洁护肤,
2.49E+17,亲润孕妇护肤品，这款身体乳味道清淡，不油腻，保湿效果很好，我自从怀孕后，就用的这款，直到生了孩子后，哺乳期也一直再用，很舒服的，清清爽爽不油腻，保湿效果还不错，用了后皮肤润润的的，不起干皮，不干燥，还可以哟,正面,清洁护肤,
2.49E+17,收货,中性,清洁护肤,
2.49E+17,特别满意值得推荐朋友购买大品牌值得信赖，性价比非常高,正面,清洁护肤,
2.49E+17,确实不错,正面,清洁护肤,
2.49E+17,可以擦全身吗,中性,清洁护肤,
2.49E+17,面部刮痧用的感觉不错，挺滋润的,正面,清洁护肤,
2.49E+17,很好看也挺好用，上脸比较白净透亮,正面,清洁护肤,
2.49E+17,凑不会错的大爱这个活动买了一套，东西看着高大上，很喜欢，赠送了口红?，小样很多，正品牌子。,正面,清洁护肤,
2.49E+17,很好用，气泡快，各方面都挺好的。,正面,清洁护肤,
2.49E+17,用了一段时间很合适,正面,清洁护肤,
2.49E+17,第二次购买了,中性,清洁护肤,
2.49E+17,还可以，分量比较足哦，可以用好久了,正面,清洁护肤,
2.49E+17,容易起泡，易冲洗。洗后头发不是很干。,正面,清洁护肤,
2.49E+17,洗发水没有味道，老婆终于不难受了,中性,清洁护肤,
2.49E+17,妙思乐，大品牌。买了一系列的产品，有滋润面霜，沐浴露，洗发水&hellip;&hellip;很喜欢它那淡淡的清香味道，还甜甜的。有优惠就多囤几瓶啦。,正面,清洁护肤,
2.49E+17,很好用，宝宝再也不是红红脸蛋了,正面,清洁护肤,
2.49E+17,适合体质：老婆说还可以,中性,清洁护肤,
2.49E+17,味道真的很浓郁，不是人人都能接受的那种，但是如果喜欢椰子味的会真的很喜欢。。。,正面,清洁护肤,
2.49E+17,敏感肌肤可以用，还没发现效果，但是用起来没有刺激,负面,清洁护肤,
2.49E+17,感觉不错！只是买的太晚了！早点买就好了！润润的！喜欢！质量不错！特别可爱！就是宝宝还不会用，喜欢了老人帮忙，我刚觉挺好的！,正面,清洁护肤,
2.49E+17,味道很好，宝宝很喜欢这个味道,正面,清洁护肤,
2.49E+17,怎么包装跟图片不一样,负面,清洁护肤,
2.49E+17,还没使用，期待效果啊,中性,清洁护肤,
